In-flight Analysis - Untitled at 50% Throttle
Sea Level, 29.92inHg, 68°F

Motor: SunnySky x2820 920; 920rpm/V; 1.1A no-load; 0.028 Ohms.
Battery: 6200mah 4S (60C); 4 cells; 6200mAh @ 3.7V; 0.005 Ohms/cell.
Speed Control: Castle Creations Phoenix 60; 0.0012 Ohms; High rate.
Drive System: 12x6; 12x7 (Pconst=1.16; Tconst=1) direct drive.
Airframe: Great Planes Spectra; 1sq.in; 11.9oz RTF; 1709.3oz/sq.ft; Cd=0.072; Cl=0.33; Clopt=0.32; Clmax=1.07.
Stats: 196 W/lb in; 168 W/lb out; 207mph stall; 379mph opt; 372mph level; -7094ft/min @ -12.3°; -7094ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  10.4  20.9   7.0  145.3   20.5  124.9  85.9  80.8   5805   34.7  38.5   0.0   0.0  35:37
   1.0    0.0    0.0  10.4  20.9   7.0  145.3   20.5  124.9  85.9  80.8   5805   34.2  37.5   3.4   2.7  35:37
   2.0    0.0    0.0  10.4  20.9   7.0  145.3   20.5  124.9  85.9  80.8   5805   33.8  36.5   6.7   5.4  35:37
   3.0    0.0    0.0  10.5  20.9   7.0  145.4   20.5  125.0  85.9  80.8   5805   33.3  35.5   9.9   8.0  35:35
   4.0    0.0    0.0  10.5  20.9   7.0  145.6   20.5  125.1  85.9  80.8   5804   32.9  34.5  13.1  10.5  35:33
   5.0    0.0    0.0  10.5  20.9   7.0  145.7   20.5  125.2  85.9  80.8   5802   32.5  33.5  16.1  13.0  35:31
   6.0    0.0    0.0  10.5  21.0   7.0  145.9   20.6  125.3  85.9  80.7   5801   32.1  32.5  19.1  15.4  35:29
   7.0    0.0    0.0  10.5  21.0   7.0  146.0   20.6  125.4  85.9  80.7   5800   31.7  31.4  21.9  17.7  35:26
   8.0    0.0    0.0  10.5  21.0   7.0  146.1   20.6  125.5  85.9  80.7   5799   31.2  30.4  24.7  19.9  35:24
