In-flight Analysis - Untitled at 55% Throttle
Sea Level, 29.92inHg, 68°F

Motor: SunnySky x2820 920; 920rpm/V; 1.1A no-load; 0.028 Ohms.
Battery: 6200mah 4S (60C); 4 cells; 6200mAh @ 3.7V; 0.005 Ohms/cell.
Speed Control: Castle Creations Phoenix 60; 0.0012 Ohms; High rate.
Drive System: 12x6; 12x7 (Pconst=1.16; Tconst=1) direct drive.
Airframe: Great Planes Spectra; 1sq.in; 11.9oz RTF; 1709.3oz/sq.ft; Cd=0.072; Cl=0.33; Clopt=0.32; Clmax=1.07.
Stats: 251 W/lb in; 215 W/lb out; 207mph stall; 379mph opt; 372mph level; -7094ft/min @ -12.3°; -7094ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  13.4  24.4   7.6  186.0   26.5  159.5  85.8  80.3   6298   40.8  41.8   0.0   0.0  27:43
   1.0    0.0    0.0  13.4  24.4   7.6  186.0   26.5  159.5  85.8  80.3   6298   40.3  40.8   3.1   2.5  27:43
   2.0    0.0    0.0  13.4  24.4   7.6  186.0   26.5  159.5  85.8  80.3   6298   39.8  39.8   6.2   5.0  27:43
   3.0    0.0    0.0  13.4  24.4   7.6  186.1   26.5  159.6  85.8  80.3   6298   39.4  38.7   9.2   7.4  27:42
   4.0    0.0    0.0  13.4  24.4   7.6  186.2   26.5  159.7  85.8  80.3   6297   38.9  37.7  12.1   9.7  27:41
   5.0    0.0    0.0  13.4  24.5   7.6  186.4   26.6  159.8  85.7  80.3   6295   38.4  36.7  14.9  12.0  27:40
   6.0    0.0    0.0  13.5  24.5   7.6  186.5   26.6  159.9  85.7  80.3   6294   38.0  35.7  17.7  14.2  27:38
   7.0    0.0    0.0  13.5  24.5   7.6  186.7   26.6  160.0  85.7  80.3   6293   37.5  34.7  20.4  16.3  27:37
   8.0    0.0    0.0  13.5  24.5   7.6  186.9   26.7  160.2  85.7  80.2   6292   37.1  33.7  23.0  18.4  27:35
