In-flight Analysis - Untitled at 55% Throttle
Sea Level, 29.92inHg, 59°F

Motor: SunnySky x2820 920kV; 920rpm/V; 0.028A no-load; 0.028 Ohms.
Battery: Turnigy 9000mAH 3S; 3 cells; 9000mAh @ 3.7V; 0.004 Ohms/cell.
Speed Control: Castel Creations PHoenix 60; 0.0012 Ohms; High rate.
Drive System: 13x8; 13x9 (Pconst=1.31; Tconst=0.95) direct drive.
Airframe: Great Planes Spectra; 1sq.in; Cd=0.072; Cl=0.33; Clopt=0.32; Clmax=1.07.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  14.0  25.4   5.8  146.5   19.5  127.1  86.7  81.9   4608   34.5  39.3   0.0   0.0  38:40
   1.0    0.0    0.0  14.0  25.4   5.8  146.5   19.5  127.1  86.7  81.9   4608   34.1  38.3   3.3   2.7  38:40
   2.0    0.0    0.0  14.0  25.4   5.8  146.6   19.5  127.1  86.7  81.9   4607   33.6  37.3   6.6   5.4  38:39
   3.0    0.0    0.0  14.0  25.4   5.8  146.7   19.5  127.2  86.7  81.9   4606   33.2  36.3   9.7   8.0  38:37
   4.0    0.0    0.0  14.0  25.5   5.8  146.9   19.6  127.3  86.7  81.9   4605   32.8  35.2  12.8  10.5  38:34
   5.0    0.0    0.0  14.0  25.5   5.8  147.1   19.6  127.4  86.6  81.9   4603   32.5  34.2  15.8  12.9  38:30
   6.0    0.0    0.0  14.0  25.5   5.8  147.3   19.7  127.6  86.6  81.8   4601   32.1  33.2  18.7  15.3  38:26
   7.0    0.0    0.0  14.1  25.6   5.8  147.5   19.8  127.8  86.6  81.8   4599   31.7  32.2  21.5  17.6  38:23
   8.0    0.0    0.0  14.1  25.6   5.8  147.8   19.9  127.9  86.6  81.8   4597   31.3  31.2  24.3  19.8  38:19
   9.0    0.0    0.0  14.1  25.7   5.8  148.0   19.9  128.1  86.5  81.7   4596   30.9  30.2  26.9  22.0  38:15
